text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T15:37:21Z,FALSE,,890596979784470528,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ctrl_issue,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
rt gavinnewsom wrote  characters trumps latest feat baseless hate mongering ,FALSE,0,,2017-07-27T15:34:26Z,FALSE,,890596249417764864,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",M2thaCo,71,TRUE,FALSE,,,"RT @GavinNewsom: I wrote more than 140 characters on Trump's latest feat of baseless hate mongering.
https://t.co/JWVDPVYzP7"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T15:27:45Z,FALSE,,890594564209332225,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xiphoidzq,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,FALSE,0,,2017-07-27T15:26:58Z,FALSE,,890594368016400386,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeamJessieee,423,TRUE,FALSE,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt…
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,FALSE,0,,2017-07-27T15:26:52Z,FALSE,,890594341793570816,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeamJessieee,347,TRUE,FALSE,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo…"
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T15:26:33Z,FALSE,,890594264094199808,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeamJessieee,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,FALSE,0,,2017-07-27T15:25:39Z,FALSE,,890594035810816001,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OkazuYuri,347,TRUE,FALSE,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo…"
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,FALSE,0,,2017-07-27T15:23:58Z,FALSE,,890593613242974209,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CatGrant2009,347,TRUE,FALSE,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo…"
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T15:21:31Z,FALSE,,890592998232346625,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NYC1975SN,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,FALSE,0,,2017-07-27T15:20:33Z,FALSE,,890592754530701312,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NIHAustin,423,TRUE,FALSE,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt…
trumpstercalgal trumpintrump gavinnewsom dumpstercalgal fixed name ,FALSE,0,TrumpsterCalGal,2017-07-27T15:20:08Z,FALSE,890310464940331014,890592647919710209,808974799074512896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",georgegambini,0,FALSE,FALSE,,,@TrumpsterCalGal @TrumpinTrump @GavinNewsom *dumpstercalgal* there I fixed your name for you
 big supporter gavinnewsom governor california eventually potus ,FALSE,0,,2017-07-27T15:18:48Z,FALSE,,890592313776328704,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AthanRebelos,0,FALSE,FALSE,,,"I'm a big supporter of @GavinNewsom for governor of California and eventually POTUS
https://t.co/LKDk3Ur4UD"
silverpatriot gavinnewsom racist,FALSE,0,SilverPatriot1,2017-07-27T15:18:36Z,FALSE,890379126107815936,890592262475743232,3544386553,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",georgegambini,0,FALSE,FALSE,,,@SilverPatriot1 @GavinNewsom You are a racist
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T15:17:33Z,FALSE,,890591997945401345,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoachKnee,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
gavinnewsom gop broke ,FALSE,0,GavinNewsom,2017-07-27T15:11:07Z,FALSE,890369020255326209,890590378918780928,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eland_98,0,FALSE,FALSE,,,@GavinNewsom @GOP Broke 20!
rt gavinnewsom american wants serve country able meet standards treated patriots ,FALSE,0,,2017-07-27T15:06:55Z,FALSE,,890589324399562756,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",boatdrk,146,TRUE,FALSE,,,"RT @GavinNewsom: ""Any American who wants to serve our country and is able to meet the standards should... be treated as the patriots they a…"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T15:05:32Z,FALSE,,890588973428592640,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SquirrlyRuth,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
daily vlog  san franciscos western addition public library londonbreed mayoredlee gavinnewsom,FALSE,0,,2017-07-27T15:05:24Z,FALSE,,890588941031624706,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EricB1642,0,FALSE,FALSE,,,"Daily Vlog #162 - San Francisco's Western Addition Public Library 

https://t.co/1A9VHiKzAQ

@LondonBreed @mayoredlee @GavinNewsom"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T15:05:13Z,FALSE,,890588896622292993,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JCinWeHo,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T15:05:01Z,FALSE,,890588842918629377,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",boatdrk,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt gavinnewsom thank senator hatch partisan issue one basic human decency decision harms se,FALSE,0,,2017-07-27T15:00:43Z,FALSE,,890587763300380672,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",briankov,203,TRUE,FALSE,,,"RT @GavinNewsom: Thank you, Senator Hatch.  This is not a partisan issue - it's one of basic human decency and a decision that harms our se…"
rt exitstagerite rockprincess gavinnewsom still armed security passing legislation severely limit ability ,FALSE,0,,2017-07-27T15:00:11Z,FALSE,,890587626725548033,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",republikaAD,37,TRUE,FALSE,,,RT @ExitStageRite: @Rockprincess818 And @GavinNewsom still has his armed security after passing legislation to severely limit my ability to…
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T14:58:14Z,FALSE,,890587137099390976,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",danslaw77,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T14:57:51Z,FALSE,,890587040911433728,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",drielsma,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
gavinnewsom ,FALSE,0,GavinNewsom,2017-07-27T14:54:20Z,FALSE,890309548887625728,890586155883745280,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ronr2sbc,0,FALSE,FALSE,,,@GavinNewsom  https://t.co/0YlBJ91wqS
latdatadesk gavinnewsom ryanvmenezes maloym story crew experimented new viz donor sector ,FALSE,0,palewire,2017-07-27T14:51:19Z,TRUE,890471776643186689,890585394906931200,14559196,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",palewire,0,FALSE,FALSE,,,@LATdatadesk @GavinNewsom @ryanvmenezes @maloym For this story our crew experimented with a new viz on donor sector… https://t.co/tSBRidDw5U
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T14:50:55Z,FALSE,,890585294977871873,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",heymolly,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T14:48:36Z,FALSE,,890584711755583489,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",socalgrip,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
gavinnewsom chrismeloni anything else executive orders require legislative consultation wha ,FALSE,0,GavinNewsom,2017-07-27T14:47:43Z,TRUE,890352467774324736,890584489201733632,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MISEGR,0,FALSE,FALSE,,,"@GavinNewsom @Chris_Meloni Anything else? Other than executive orders that require no legislative consultation, wha… https://t.co/Xrst6oWdCI"
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,FALSE,0,,2017-07-27T14:47:19Z,FALSE,,890584388588720129,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HppeChk63,347,TRUE,FALSE,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo…"
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T14:46:35Z,FALSE,,890584207206100992,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThinkWingRadio,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T14:45:00Z,FALSE,,890583807958683648,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chris_Meloni,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
ktvu stuff important want see gun rights fully restored ca protected gavinnewsom,FALSE,0,KTVU,2017-07-27T14:39:11Z,FALSE,890565840822718465,890582344117100544,15652540,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stillettolover,0,FALSE,FALSE,,,@KTVU For me this stuff is important but I want to see gun rights fully restored in CA and protected once and for all. @GavinNewsom
 lt governor gavinnewsom cooler gavingov ,FALSE,0,,2017-07-27T14:29:30Z,FALSE,,890579907750776832,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrianMScott,0,FALSE,FALSE,,,"Our Lt. Governor, @GavinNewsom, is cooler than yours #Gavin4Gov https://t.co/n92Cu7eaBi"
gavinnewsom senategop fbisanfrancisco civilrights misogynist faggets finally unde ,FALSE,0,Sloe1427,2017-07-27T14:17:39Z,TRUE,890302410412875776,890576924631736321,584075747,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sloe1427,0,FALSE,FALSE,,,"@GavinNewsom @SenateGOP @FBISanFrancisco @CivilRights 
https://t.co/qPFxD4wCts
Your Misogynist Faggets finally unde… https://t.co/Q8exA44wZJ"
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T14:16:14Z,FALSE,,890576565813342208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJWTay,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,FALSE,0,,2017-07-27T14:15:17Z,FALSE,,890576326674927620,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tsigeyusv,347,TRUE,FALSE,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo…"
gavinnewsom gop think will loose benefits,FALSE,0,GavinNewsom,2017-07-27T14:05:35Z,FALSE,890369020255326209,890573886839898112,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",latinoinVegas,0,FALSE,FALSE,,,@GavinNewsom @GOP I don't think they will loose their benefits.
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T14:05:08Z,FALSE,,890573773966942208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",latinoinVegas,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
rt gavinnewsom remember deal serve adoring lapdogs nice friends ,FALSE,0,,2017-07-27T14:04:19Z,FALSE,,890573570803236864,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Katz75Sandy,58,TRUE,FALSE,,,"RT @GavinNewsom: ""Remember our deal: we serve as your adoring lapdogs, but only if you're nice to our friends."" https://t.co/VvEcvFgACb"
rt gavinnewsom wrote  characters trumps latest feat baseless hate mongering ,FALSE,0,,2017-07-27T14:02:43Z,FALSE,,890573165008568321,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Katz75Sandy,71,TRUE,FALSE,,,"RT @GavinNewsom: I wrote more than 140 characters on Trump's latest feat of baseless hate mongering.
https://t.co/JWVDPVYzP7"
rt gavinnewsom  days potus made  false misleading claims lying misleading public  times day ,FALSE,0,,2017-07-27T13:59:45Z,FALSE,,890572421547339778,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hopefuloptimist,2060,TRUE,FALSE,,,"RT @GavinNewsom: In 151 days, @POTUS has made 669 false and misleading claims. He's lying or misleading the public over 4 times a day https…"
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T13:58:23Z,FALSE,,890572073633890309,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Katz75Sandy,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,FALSE,0,,2017-07-27T13:55:49Z,FALSE,,890571430513049601,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",youheardmedawg,423,TRUE,FALSE,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt…
rt gavinnewsom  days potus made  false misleading claims lying misleading public  times day ,FALSE,0,,2017-07-27T13:55:04Z,FALSE,,890571240758497280,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StonZMGMT,2060,TRUE,FALSE,,,"RT @GavinNewsom: In 151 days, @POTUS has made 669 false and misleading claims. He's lying or misleading the public over 4 times a day https…"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T13:53:29Z,FALSE,,890570842932822017,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",quietstorm33,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
tpmuddsr gavinnewsom believe true patriot supporting president defends adversar ,FALSE,0,tpmuddsr,2017-07-27T13:48:37Z,TRUE,890447182121259009,890569616765837312,565982129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vlam701,0,FALSE,FALSE,,,@tpmuddsr @GavinNewsom Do you believe that a true patriot should be supporting a president that defends an adversar… https://t.co/7cUL8AijCu
rt gavinnewsom lgbt member capitol police helped save life antimarriage equality congressman yesterday ,FALSE,0,,2017-07-27T13:48:18Z,FALSE,,890569539024556032,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oesmom1,19880,TRUE,FALSE,,,"RT @GavinNewsom: An LGBT member of the Capitol Police helped save the life of an anti-marriage equality Congressman yesterday.  

What did…"
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,FALSE,0,,2017-07-27T13:45:38Z,FALSE,,890568866740436992,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Catlady628,423,TRUE,FALSE,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt…
rt gavinnewsom lgbt member capitol police helped save life antimarriage equality congressman yesterday ,FALSE,0,,2017-07-27T13:42:49Z,FALSE,,890568158293106688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",randomwandering,19880,TRUE,FALSE,,,"RT @GavinNewsom: An LGBT member of the Capitol Police helped save the life of an anti-marriage equality Congressman yesterday.  

What did…"
rt gavinnewsom lgbt member capitol police helped save life antimarriage equality congressman yesterday ,FALSE,0,,2017-07-27T13:42:03Z,FALSE,,890567965833404416,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ViewFromWise,19880,TRUE,FALSE,,,"RT @GavinNewsom: An LGBT member of the Capitol Police helped save the life of an anti-marriage equality Congressman yesterday.  

What did…"
wtfdoicare gavinnewsom serve prob ,FALSE,0,wtfdoicare33,2017-07-27T13:37:46Z,FALSE,890313414295334915,890566886936592385,332744131,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kend1,0,FALSE,FALSE,,,@wtfdoicare33 @GavinNewsom Did YOU serve? Prob not.
gavinnewsom hate anyone doesnt fit idea comrade hater,FALSE,0,GavinNewsom,2017-07-27T13:36:03Z,FALSE,890309548887625728,890566456634523648,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kend1,0,FALSE,FALSE,,,@GavinNewsom YOU are hate!  Anyone that doesnt fit your idea of comrade is a hater.
gavinnewsom potus idiot someone absolutely idea unit cohesion use hate card,FALSE,0,GavinNewsom,2017-07-27T13:34:55Z,FALSE,890248239466725376,890566170335518721,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kend1,0,FALSE,FALSE,,,@GavinNewsom @POTUS You are an idiot.  Only someone such as yourself that has absolutely no idea about unit cohesion would use the hate card
rt gavinnewsom busted ,FALSE,0,,2017-07-27T13:34:52Z,FALSE,,890566156096077825,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JRedRaven,75,TRUE,FALSE,,,RT @GavinNewsom: Busted :( https://t.co/bkqa1Pkpjz
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T13:29:22Z,FALSE,,890564771791204353,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mstanyajane,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
gavin newsom  gavinnewsom gavinnewsom,FALSE,0,,2017-07-27T13:28:52Z,FALSE,,890564647094505472,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JackieC1214,0,FALSE,FALSE,,,Gavin Newsom 2020!! @GavinNewsom #gavinnewsom2020
rt gavinnewsom will write healthcare bill covers new senategop spines,FALSE,0,,2017-07-27T13:24:36Z,FALSE,,890563573151408128,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JackieC1214,448,TRUE,FALSE,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T13:24:04Z,FALSE,,890563441320185856,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mochanvilles,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt sakotheamerican california needs find way remove liberal crooks like jerrybrowngov amp gavinnewsom every month another t,FALSE,0,,2017-07-27T13:23:37Z,FALSE,,890563324244443138,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SoCaPaul,3,TRUE,FALSE,,,RT @sakotheAmerican: California needs to find a way to remove liberal crooks like @JerryBrownGov &amp; @GavinNewsom. Every month it's another t…
rt gavinnewsom continues astound many todays gop policies make cruelty just consequence goal,FALSE,0,,2017-07-27T13:21:19Z,FALSE,,890562746114338817,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KC0xmtJtxAVSKo7,913,TRUE,FALSE,,,RT @GavinNewsom: It continues to astound how many of today's @GOP policies make cruelty not just a consequence... but a goal.
adamcarolla testifies congress freespeech guarantee huffpost watching neither ,FALSE,0,,2017-07-27T13:19:26Z,TRUE,,890562273084944389,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",camarnoldi,0,FALSE,FALSE,,,.@adamcarolla testifies to #Congress on #FreeSpeech. Guarantee you @HuffPost isn't watching. Neither is… https://t.co/4HIQr5icKn
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T13:06:45Z,FALSE,,890559083102732289,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rob3827,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
paulettez shall see time change guard gavinnewsom corybooker senfranken,FALSE,1,PauletteZ,2017-07-27T13:02:05Z,FALSE,890553990882000896,890557906885718016,56732712,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",troy_hopkins,0,FALSE,FALSE,,,@PauletteZ We shall see. Time to change the guard. @GavinNewsom @CoryBooker @SenFranken
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T12:41:26Z,FALSE,,890552709367029761,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DEPCAM1,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T12:35:56Z,FALSE,,890551327574691840,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LouHuppke,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T12:34:06Z,FALSE,,890550864070443008,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jess_in_la,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
gavinnewsom voted hillary college tuition free learning appropr ,FALSE,0,GavinNewsom,2017-07-27T12:31:59Z,TRUE,890313287866359808,890550332840792064,11347122,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SnarkyL,0,FALSE,FALSE,,,@GavinNewsom She should have voted for Hillary. She'd be in college - tuition free - and would learning the appropr… https://t.co/Jksg8zElA3
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T12:27:26Z,FALSE,,890549186105626624,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kbcomley,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
rt gavinnewsom yeah many white men gop ,FALSE,0,,2017-07-27T12:25:13Z,FALSE,,890548631245266949,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mamalocaz,251,TRUE,FALSE,,,"RT @GavinNewsom: ""Yeah but how many of those are white men?"" -@GOP https://t.co/Nn92Hu2ymB"
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,FALSE,0,,2017-07-27T12:20:53Z,FALSE,,890547537865842688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",orionx70,347,TRUE,FALSE,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo…"
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,FALSE,0,,2017-07-27T12:14:58Z,FALSE,,890546050322137089,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",doodlebug0,806,TRUE,FALSE,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo…"
gavinnewsom jensiebelnewsom equality gavin society becomes selective applying constitutional rights,FALSE,0,GavinNewsom,2017-07-27T12:08:53Z,FALSE,890253799612338176,890544519824850945,11347122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tomjohn266,0,FALSE,FALSE,,,"@GavinNewsom @JenSiebelNewsom This is about equality, Gavin. Why our society becomes selective in applying constitutional rights?"
